Match Id,Home Team Name,Away Team Name,Goal_Difference,Home_Team_Avg_Age,Away_Team_Avg_Age,Home_Team_Win_Rate,Away_Team_Win_Rate,Group Stage,Knockout Stage,Target_Home_Win
M-1978-24,Scotland,Netherlands,1.0,25.303249097472925,24.26201923076923,0.17391304347826086,0.5636363636363636,1.0,0.0,1
M-1986-41,Italy,France,-2.0,25.92349726775956,24.34552845528455,0.5542168674698795,0.5616438356164384,0.0,1.0,0
M-1958-22,Hungary,Mexico,4.0,25.914285714285715,25.04705882352941,0.46875,0.2833333333333333,1.0,0.0,1
M-1966-16,England,Mexico,2.0,24.073185362927415,25.04705882352941,0.44594594594594594,0.2833333333333333,1.0,0.0,1
M-1970-03,England,Romania,1.0,24.073185362927415,24.4390243902439,0.44594594594594594,0.38095238095238093,1.0,0.0,1
M-1990-27,West Germany,Colombia,0.0,25.51469362784841,25.507614213197968,0.6290322580645161,0.4090909090909091,1.0,0.0,0
M-1974-15,Argentina,Italy,0.0,26.401805869074494,25.92349726775956,0.6022727272727273,0.5542168674698795,1.0,0.0,0
M-1990-04,Italy,Austria,1.0,25.92349726775956,25.25705329153605,0.5542168674698795,0.41379310344827586,1.0,0.0,1
M-2010-29,Brazil,Ivory Coast,2.0,28.03276699029126,25.01904761904762,0.6929824561403509,0.3333333333333333,1.0,0.0,1
M-2010-32,Spain,Honduras,2.0,25.6,26.23076923076923,0.47761194029850745,0.0,1.0,0.0,1
M-2018-19,Uruguay,Saudi Arabia,1.0,27.48780487804878,25.348387096774193,0.4406779661016949,0.21052631578947367,1.0,0.0,1
M-1958-29,France,Northern Ireland,4.0,24.34552845528455,25.617283950617285,0.5616438356164384,0.23076923076923078,0.0,1.0,1
M-2002-58,Germany,United States,1.0,24.42845394736842,24.922190201729105,0.66,0.24324324324324326,0.0,1.0,1
M-1986-43,England,Paraguay,3.0,24.073185362927415,26.525,0.44594594594594594,0.2962962962962963,0.0,1.0,1
M-2010-48,Switzerland,Honduras,0.0,24.53711790393013,26.23076923076923,0.34146341463414637,0.0,1.0,0.0,0
M-2010-34,Mexico,Uruguay,-1.0,25.04705882352941,27.48780487804878,0.2833333333333333,0.4406779661016949,1.0,0.0,0
M-2018-44,Switzerland,Costa Rica,0.0,24.53711790393013,26.166666666666668,0.34146341463414637,0.3333333333333333,1.0,0.0,0
M-1970-20,West Germany,Peru,2.0,25.51469362784841,26.228571428571428,0.6290322580645161,0.2777777777777778,1.0,0.0,1
M-2002-62,Brazil,Turkey,1.0,28.03276699029126,24.88095238095238,0.6929824561403509,0.5,0.0,1.0,1
M-2018-46,Senegal,Colombia,-1.0,25.62204724409449,25.507614213197968,0.4166666666666667,0.4090909090909091,1.0,0.0,0
M-2010-16,Spain,Switzerland,-1.0,25.6,24.53711790393013,0.47761194029850745,0.34146341463414637,1.0,0.0,0
M-2018-53,Brazil,Mexico,2.0,28.03276699029126,25.04705882352941,0.6929824561403509,0.2833333333333333,0.0,1.0,1
M-2018-50,Uruguay,Portugal,1.0,27.48780487804878,25.25872093023256,0.4406779661016949,0.5142857142857142,0.0,1.0,1
M-2002-45,Belgium,Russia,1.0,24.23134328358209,24.790123456790123,0.43137254901960786,0.35714285714285715,1.0,0.0,1
M-2014-36,Croatia,Mexico,-2.0,25.23015873015873,25.04705882352941,0.5666666666666667,0.2833333333333333,1.0,0.0,0
M-2010-24,Netherlands,Japan,1.0,24.26201923076923,26.044150110375277,0.5636363636363636,0.28,1.0,0.0,1
M-1986-27,Argentina,Bulgaria,2.0,26.401805869074494,26.853658536585368,0.6022727272727273,0.15384615384615385,1.0,0.0,1
M-2022-37,Australia,Denmark,1.0,24.331632653061224,24.286956521739132,0.2,0.391304347826087,1.0,0.0,1
M-1994-46,Netherlands,Brazil,-1.0,24.26201923076923,28.03276699029126,0.5636363636363636,0.6929824561403509,0.0,1.0,0
M-1974-36,Sweden,Yugoslavia,1.0,25.01675977653631,25.51469362784841,0.39215686274509803,0.43243243243243246,1.0,0.0,1
M-2014-17,Russia,South Korea,0.0,24.790123456790123,25.51469362784841,0.35714285714285715,0.21052631578947367,1.0,0.0,0
M-1990-30,Italy,Czechoslovakia,2.0,25.92349726775956,25.51469362784841,0.5542168674698795,0.36666666666666664,1.0,0.0,1
M-1994-33,Belgium,Saudi Arabia,-1.0,24.23134328358209,25.348387096774193,0.43137254901960786,0.21052631578947367,1.0,0.0,0
M-1958-12,Yugoslavia,France,1.0,25.51469362784841,24.34552845528455,0.43243243243243246,0.5616438356164384,1.0,0.0,1
M-2006-48,Togo,France,-2.0,26.615384615384617,24.34552845528455,0.0,0.5616438356164384,1.0,0.0,0
M-1974-01,Brazil,Yugoslavia,0.0,28.03276699029126,25.51469362784841,0.6929824561403509,0.43243243243243246,1.0,0.0,0
M-2018-02,Egypt,Uruguay,-1.0,27.4,27.48780487804878,0.0,0.4406779661016949,1.0,0.0,0
M-2002-28,Costa Rica,Turkey,0.0,26.166666666666668,24.88095238095238,0.3333333333333333,0.5,1.0,0.0,0
M-2006-28,Brazil,Australia,2.0,28.03276699029126,24.331632653061224,0.6929824561403509,0.2,1.0,0.0,1
M-1986-14,France,Soviet Union,0.0,24.34552845528455,25.51469362784841,0.5616438356164384,0.4838709677419355,1.0,0.0,0
M-2022-46,South Korea,Portugal,1.0,25.51469362784841,25.25872093023256,0.21052631578947367,0.5142857142857142,1.0,0.0,1
M-2014-40,Greece,Ivory Coast,1.0,24.791666666666668,25.01904761904762,0.2,0.3333333333333333,1.0,0.0,1
M-1974-02,West Germany,Chile,1.0,25.51469362784841,25.451351351351352,0.6290322580645161,0.3333333333333333,1.0,0.0,1
M-2010-49,Uruguay,South Korea,1.0,27.48780487804878,25.51469362784841,0.4406779661016949,0.21052631578947367,0.0,1.0,1
M-2006-33,Costa Rica,Poland,-1.0,26.166666666666668,24.462962962962962,0.3333333333333333,0.4473684210526316,1.0,0.0,0
M-1982-10,Chile,Austria,-1.0,25.451351351351352,25.25705329153605,0.3333333333333333,0.41379310344827586,1.0,0.0,0
M-2006-05,Argentina,Ivory Coast,1.0,26.401805869074494,25.01904761904762,0.6022727272727273,0.3333333333333333,1.0,0.0,1
M-1986-51,Belgium,France,-2.0,24.23134328358209,24.34552845528455,0.43137254901960786,0.5616438356164384,0.0,1.0,0
M-2018-29,Germany,Sweden,1.0,24.42845394736842,25.01675977653631,0.66,0.39215686274509803,1.0,0.0,1
M-2010-02,Uruguay,France,0.0,27.48780487804878,24.34552845528455,0.4406779661016949,0.5616438356164384,1.0,0.0,0
M-1982-51,Poland,France,1.0,24.462962962962962,24.34552845528455,0.4473684210526316,0.5616438356164384,0.0,1.0,1
M-1974-27,Netherlands,Argentina,4.0,24.26201923076923,26.401805869074494,0.5636363636363636,0.6022727272727273,1.0,0.0,1
M-2010-37,Slovenia,England,-1.0,26.491803278688526,24.073185362927415,0.16666666666666666,0.44594594594594594,1.0,0.0,0
M-2002-48,Portugal,South Korea,-1.0,25.25872093023256,25.51469362784841,0.5142857142857142,0.21052631578947367,1.0,0.0,0
M-2002-53,Mexico,United States,-2.0,25.04705882352941,24.922190201729105,0.2833333333333333,0.24324324324324326,0.0,1.0,0
M-1978-13,Austria,Sweden,1.0,25.25705329153605,25.01675977653631,0.41379310344827586,0.39215686274509803,1.0,0.0,1
M-1986-17,Brazil,Algeria,1.0,28.03276699029126,26.84,0.6929824561403509,0.23076923076923078,1.0,0.0,1
M-1986-25,Hungary,France,-3.0,25.914285714285715,24.34552845528455,0.46875,0.5616438356164384,1.0,0.0,0
M-1970-25,Brazil,Peru,2.0,28.03276699029126,26.228571428571428,0.6929824561403509,0.2777777777777778,0.0,1.0,1
M-2022-19,Netherlands,Ecuador,0.0,24.26201923076923,27.92452830188679,0.5636363636363636,0.38461538461538464,1.0,0.0,0
M-2014-12,Germany,Portugal,4.0,24.42845394736842,25.25872093023256,0.66,0.5142857142857142,1.0,0.0,1
M-1994-09,Brazil,Russia,2.0,28.03276699029126,24.790123456790123,0.6929824561403509,0.35714285714285715,1.0,0.0,1
M-1982-40,West Germany,England,0.0,25.51469362784841,24.073185362927415,0.6290322580645161,0.44594594594594594,1.0,0.0,0
M-1994-42,Brazil,United States,1.0,28.03276699029126,24.922190201729105,0.6929824561403509,0.24324324324324326,0.0,1.0,1
M-2002-60,Senegal,Turkey,-1.0,25.62204724409449,24.88095238095238,0.4166666666666667,0.5,0.0,1.0,0
M-2022-52,England,Senegal,3.0,24.073185362927415,25.62204724409449,0.44594594594594594,0.4166666666666667,0.0,1.0,1
M-2018-59,Sweden,England,-2.0,25.01675977653631,24.073185362927415,0.39215686274509803,0.44594594594594594,0.0,1.0,0
M-2018-48,Panama,Tunisia,-1.0,25.833333333333332,26.4,0.0,0.16666666666666666,1.0,0.0,0
M-2002-40,South Africa,Spain,-1.0,26.98611111111111,25.6,0.2222222222222222,0.47761194029850745,1.0,0.0,0
M-2014-52,Costa Rica,Greece,0.0,26.166666666666668,24.791666666666668,0.3333333333333333,0.2,0.0,1.0,1
